Start_Shift,Machine_ID,Shift,DayOfWeek,Is_Weekend,fault_severity,has_fault,Duration_stopped_min,Is_Running,Efficiency_prod_P,Natural_ends_down,Production_kg,Mean_Stop_Time_min,Doff_Time_min,Doffings,Spindle_speed,Prod_Efficiency_Product,Endsdown_Rolling_7
2025-09-09 22:00:00,MC856,3,2,0,0,0,42.7,0,90.830849609375,166.0,220.724530259378,11.183333333333334,9.533333333333331,2,13668.0,2506.074576617953,200.33333333333331
2025-09-09 22:00:00,MC857,3,2,0,1,1,65.43333333333334,0,86.368056640625,0.0,269.18125,0.0,32.31666666666667,3,14671.0,2906.082680803135,0.0
2025-09-09 22:00:00,MC858,3,2,0,0,0,44.2,0,87.613955078125,207.0,257.6867846875,1.537222222222222,17.7,3,14451.0,2822.119797209103,174.33333333333334
2025-09-09 22:00:00,MC859,3,2,0,0,0,17.416666666666668,0,91.649326171875,335.0,161.9558917764187,1.5425,16.266666666666666,2,14483.0,1855.393543845736,327.6666666666667
2025-09-09 22:00:00,MC860,3,2,0,0,0,36.13333333333333,0,90.80771484375,372.0,158.5438797291875,31.33333333333333,20.33333333333333,1,14483.0,1799.625927570638,381.0
2025-09-09 22:00:00,MC861,3,2,0,0,0,34.56666666666667,0,88.62267578125,423.0,151.98231109374998,1.1163888888888889,17.633333333333333,2,14475.0,1683.6348850560596,329.0
2025-09-09 22:00:00,MC862,3,2,0,0,0,30.85,0,90.95287109375,214.0,183.49717655129672,1.2877777777777777,21.03333333333333,3,13545.0,2086.199380601968,244.33333333333331
2025-09-09 22:00:00,MC863,3,2,0,1,1,91.65,0,80.0971875,196.0,167.3199309375,29.58333333333333,11.216666666666669,1,13536.0,1675.2319850863098,187.33333333333331
2025-09-09 22:00:00,MC864,3,2,0,1,1,138.25,0,68.99078125,163.0,164.60345724825143,1.2808333333333333,4.816666666666666,2,13541.0,1419.5151389906516,187.66666666666663
2025-09-09 22:00:00,MC865,3,2,0,1,1,63.68333333333333,0,82.742939453125,218.0,171.65056943297148,2.0425,14.4,2,13536.0,1775.3590841979312,192.33333333333331
2025-09-09 22:00:00,MC866,3,2,0,1,1,191.38333333333333,0,57.182177734375,338.0,202.2111118961489,52.9,15.8,3,14936.0,1445.3589675283808,358.3333333333333
2025-09-09 22:00:00,MC867,3,2,0,1,1,206.36666666666667,0,54.0425830078125,223.0,182.64946244226687,1.1622222222222225,23.383333333333333,2,12531.0,1233.8560919120905,294.6666666666667
2025-09-09 22:00:00,MC868,3,2,0,2,1,480.0,0,0.0,316.0,0.0,0.0,0.0,0,0.0,0.0,316.0
2025-09-09 22:00:00,MC869,3,2,0,1,1,198.6,0,55.1075,337.0,213.2345790625,1.0027777777777775,16.033333333333335,3,14877.0,1468.8530707001526,325.0
2025-09-09 22:00:00,MC871,3,2,0,1,1,72.08333333333333,0,82.943046875,405.0,193.1561462301958,31.05,8.316666666666666,3,17286.0,2002.6199113561145,439.0
2025-09-09 22:00:00,MC872,3,2,0,1,1,71.38333333333334,0,83.4258984375,216.0,166.3357215625,52.53333333333333,9.316666666666666,3,14925.0,1734.588376687554,319.3333333333333
2025-09-09 22:00:00,MC873,3,2,0,1,1,123.5,0,71.0771875,416.0,182.226595923388,47.766666666666666,22.266666666666666,3,16058.0,1619.0192407298928,374.0
2025-09-09 22:00:00,MC874,3,2,0,1,1,158.1,0,63.3740625,307.0,143.337437578125,1.1666666666666667,15.85,1,16039.0,1135.4844659499809,336.6666666666667
2025-09-09 22:00:00,MC875,3,2,0,1,1,100.46666666666668,0,74.641552734375,686.0,145.84890210749745,47.41666666666666,7.433333333333334,2,17011.0,1360.7985647285325,431.0
2025-09-09 22:00:00,MC877,3,2,0,2,1,480.0,0,0.0,248.0,0.0,0.0,0.0,0,17287.0,0.0,248.0
2025-09-09 22:00:00,MC878,3,2,0,1,1,176.1,0,62.3628125,242.0,133.77234210937502,22.216666666666665,11.666666666666666,2,17223.0,1042.8024360740137,256.6666666666667
2025-09-09 22:00:00,MC879,3,2,0,1,1,127.35,0,71.48509765625,295.0,152.88453018575908,45.41666666666666,4.95,2,15472.0,1366.120696297421,375.3333333333333
2025-09-09 22:00:00,MC880,3,2,0,2,1,480.0,0,0.0,204.0,0.0,0.0,0.0,0,0.0,0.0,182.0
2025-09-09 22:00:00,MC881,3,2,0,2,1,480.0,0,0.0,0.0,0.0,0.0,0.0,0,16342.0,0.0,0.0
2025-09-09 22:00:00,MC882,3,2,0,2,1,480.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-09-10 06:00:00,MC851,1,3,0,1,1,437.0,0,8.743333129882812,46.0,60.07226531082988,36.66666666666666,0.0,0,8644.0,65.65397843443341,70.83333333333333
2025-09-10 06:00:00,MC852,1,3,0,1,1,171.66666666666666,0,64.23611450195312,0.0,103.5030078125,0.0,42.55,2,13492.0,831.0788826364904,0.0
2025-09-10 06:00:00,MC853,1,3,0,2,1,480.0,0,0.0,278.5,0.0,0.0,0.0,0,0.0,0.0,278.5
2025-09-10 06:00:00,MC855,1,3,0,0,0,20.7,0,95.30474609375,111.0,264.14411370329384,23.98333333333333,19.383333333333333,3,12587.0,3146.7734610584857,168.66666666666666
2025-09-10 06:00:00,MC856,1,3,0,0,0,20.716666666666665,0,95.39697265625,144.0,230.52750130306484,14.316666666666666,12.166666666666666,3,13668.0,2748.953217270263,186.25
2025-09-10 06:00:00,MC857,1,3,0,1,1,162.95,0,66.0520849609375,0.0,201.058125,0.0,2.001111111111111,2,13693.0,1660.0385443112707,0.0
2025-09-10 06:00:00,MC858,1,3,0,1,1,63.71666666666667,0,83.516845703125,179.0,241.6156393287015,1.6852777777777777,23.3,3,13487.0,2522.37200864128,175.5
2025-09-10 06:00:00,MC859,1,3,0,0,0,21.78333333333333,0,90.688720703125,338.0,160.16786249999998,1.5480555555555555,17.366666666666667,2,12552.0,1815.677318471668,330.25
2025-09-10 06:00:00,MC860,1,3,0,1,1,113.56666666666666,0,74.5844482421875,317.0,127.90135584862232,37.833333333333336,12.733333333333333,2,12552.0,1192.431506915971,365.0
2025-09-10 06:00:00,MC861,1,3,0,1,1,91.11666666666666,0,77.20955078125,316.0,131.78909362648486,1.305,10.833333333333334,2,12545.0,1271.9220895868698,325.75
2025-09-10 06:00:00,MC862,1,3,0,1,1,88.78333333333333,0,79.1398681640625,201.0,164.93986823617578,1.23,6.766666666666667,2,13545.0,1631.664928389227,233.5
2025-09-10 06:00:00,MC863,1,3,0,1,1,113.61666666666666,0,75.7192236328125,155.0,156.17122169559718,29.25,5.933333333333334,2,13536.0,1478.1454575615528,179.25
2025-09-10 06:00:00,MC864,1,3,0,1,1,198.2333333333333,0,56.6468408203125,202.0,137.1629890625,1.0205555555555554,17.7,2,13541.0,971.231250975646,191.25
2025-09-10 06:00:00,MC865,1,3,0,0,0,52.25,0,87.42140625,170.0,176.21383900911331,1.112777777777778,32.8,3,13536.0,1925.6077008469629,186.75
2025-09-10 06:00:00,MC866,1,3,0,1,1,128.38333333333333,0,69.6640478515625,310.0,279.39978348578217,1.156388888888889,9.233333333333333,3,14936.0,2433.0149857910137,346.25
2025-09-10 06:00:00,MC867,1,3,0,1,1,214.9333333333333,0,52.62677734375,252.0,204.6963358361673,57.03333333333333,28.28333333333333,3,14459.0,1346.5635611316338,284.0
2025-09-10 06:00:00,MC868,1,3,0,2,1,480.0,0,0.0,316.0,0.0,0.0,0.0,0,0.0,0.0,316.0
2025-09-10 06:00:00,MC869,1,3,0,1,1,226.46666666666667,0,50.237275390625,261.0,199.35682610936163,57.43333333333333,29.4,3,14877.0,1253.1983867634665,309.0
2025-09-10 06:00:00,MC871,1,3,0,0,0,36.1,0,90.259658203125,397.0,184.39645486714485,35.96666666666667,25.916666666666668,3,16326.0,2080.445123756921,428.5
2025-09-10 06:00:00,MC872,1,3,0,1,1,118.18333333333334,0,73.946279296875,349.0,152.87137355968954,29.1,48.23333333333333,3,13993.0,1413.0336607074337,326.75
2025-09-10 06:00:00,MC873,1,3,0,1,1,286.6,0,38.5591259765625,287.0,94.46864452657104,40.43333333333333,9.233333333333333,1,15114.0,455.32854563858126,352.25
2025-09-10 06:00:00,MC874,1,3,0,1,1,124.01666666666668,0,70.5291943359375,321.0,155.59117578479052,1.1430555555555555,5.916666666666667,2,14152.0,1371.7150342253324,332.75
2025-09-10 06:00:00,MC875,1,3,0,0,0,26.5,0,92.1171875,422.0,181.31090859375,39.13333333333333,10.666666666666666,3,17011.0,2087.731370325538,428.75
2025-09-10 06:00:00,MC877,1,3,0,2,1,480.0,0,0.0,248.0,0.0,0.0,0.0,0,0.0,0.0,248.0
2025-09-10 06:00:00,MC878,1,3,0,1,1,118.88333333333334,0,74.254609375,289.0,158.0435860196161,22.55,6.183333333333334,3,17223.0,1466.933093003178,264.75
2025-09-10 06:00:00,MC879,1,3,0,0,0,55.23333333333333,0,85.83826171875,481.0,179.68852906249998,39.05,10.9,3,15472.0,1928.0188731764829,401.75
2025-09-10 06:00:00,MC880,1,3,0,1,1,383.25,0,19.813594970703125,203.0,40.136071718694566,13.033333333333331,0.0,0,15114.0,99.40498359294008,187.25
2025-09-10 06:00:00,MC881,1,3,0,2,1,480.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-09-10 06:00:00,MC882,1,3,0,2,1,480.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-09-10 14:00:00,MC851,2,3,0,1,1,283.68333333333334,0,39.7541259765625,65.0,279.5422400983,1.4916666666666667,1.2175,4,8644.0,1389.119678600002,69.375
2025-09-10 14:00:00,MC852,2,3,0,1,1,86.25,0,82.03125,0.0,45.54500390625,0.0,12.666666666666666,2,13492.0,467.01420021736726,0.0
2025-09-10 14:00:00,MC853,2,3,0,2,1,480.0,0,0.0,278.5,0.0,0.0,0.0,0,0.0,0.0,278.5
2025-09-10 14:00:00,MC855,2,3,0,0,0,59.06666666666667,0,86.992880859375,161.0,243.69663450299265,26.1,56.8,3,12587.0,2649.984036432249,166.75
2025-09-10 14:00:00,MC856,2,3,0,0,0,54.3,0,88.332744140625,194.0,212.18137831186647,12.516666666666667,29.666666666666668,2,13668.0,2342.820425262501,187.8
2025-09-10 14:00:00,MC857,2,3,0,0,0,43.266666666666666,0,90.98611328125,0.0,250.87446875,0.0,33.2,3,12715.0,2853.261604174135,0.0
2025-09-10 14:00:00,MC858,2,3,0,0,0,23.35,0,91.61541015625,267.0,240.96182249548195,1.368611111111111,22.216666666666665,3,12524.0,2759.4770250302918,193.8
2025-09-10 14:00:00,MC859,2,3,0,0,0,17.533333333333335,0,92.396982421875,164.0,158.69151649371386,2.245277777777778,16.55,2,12552.0,1832.827157522967,297.0
2025-09-10 14:00:00,MC860,2,3,0,0,0,11.2,0,96.3969921875,231.0,159.20004154635907,38.7,10.716666666666669,2,12552.0,1918.300645177171,338.2
2025-09-10 14:00:00,MC861,2,3,0,0,0,23.7,0,91.450126953125,181.0,149.75137868692877,1.9422222222222216,21.05,2,12545.0,1711.847824065552,296.8
2025-09-10 14:00:00,MC862,2,3,0,0,0,44.5,0,87.825830078125,254.0,165.76304772591592,1.2016666666666669,1.9833333333333327,1,13545.0,1819.7846578775332,237.6
2025-09-10 14:00:00,MC863,2,3,0,1,1,65.15,0,85.7356640625,230.0,172.40215469627378,21.133333333333333,21.08333333333333,2,13536.0,1847.6266523632476,189.4
2025-09-10 14:00:00,MC864,2,3,0,0,0,40.13333333333333,0,88.614794921875,289.0,203.7956968496561,1.0580555555555555,8.933333333333334,2,13541.0,2257.41423531946,210.8
2025-09-10 14:00:00,MC865,2,3,0,1,1,63.53333333333333,0,85.015078125,224.0,176.213830625,50.66666666666666,29.58333333333333,2,13536.0,1874.5567354609852,194.2
2025-09-10 14:00:00,MC866,2,3,0,1,1,174.8,0,60.1498291015625,361.0,247.8304301587952,57.41666666666666,55.85,3,14936.0,1863.369752554397,349.2
2025-09-10 14:00:00,MC867,2,3,0,1,1,184.45,0,58.247978515625,233.0,202.5064031711125,1.215277777777778,17.766666666666666,3,14459.0,1474.4485776698882,273.8
2025-09-10 14:00:00,MC868,2,3,0,2,1,480.0,0,0.0,316.0,0.0,0.0,0.0,0,0.0,0.0,316.0
2025-09-10 14:00:00,MC869,2,3,0,1,1,175.86666666666667,0,60.0663330078125,225.0,219.5336847546268,1.3625,15.1,4,14877.0,1648.3229268869288,292.2
2025-09-10 14:00:00,MC871,2,3,0,0,0,43.266666666666666,0,88.256533203125,416.0,169.747756875,41.833333333333336,9.683333333333334,3,16326.0,1872.6685676265545,426.0
2025-09-10 14:00:00,MC872,2,3,0,1,1,132.66666666666666,0,70.841533203125,359.0,114.00644858941556,32.43333333333333,1.9833333333333327,1,16791.0,1009.5489516543716,333.2
2025-09-10 14:00:00,MC873,2,3,0,1,1,110.01666666666668,0,75.8465869140625,403.0,188.88363067899945,22.633333333333333,13.666666666666666,3,16058.0,1790.7723388933607,362.4
2025-09-10 14:00:00,MC874,2,3,0,1,1,75.43333333333334,0,80.57619140625,236.0,172.35598249901295,1.49,11.1,3,16983.0,1735.9735795068543,313.4
2025-09-10 14:00:00,MC875,2,3,0,0,0,13.316666666666666,0,95.475625,462.0,202.05365925203563,27.266666666666666,10.866666666666667,3,17011.0,2411.399925113232,435.4
2025-09-10 14:00:00,MC877,2,3,0,2,1,480.0,0,0.0,248.0,0.0,0.0,0.0,0,0.0,0.0,248.0
2025-09-10 14:00:00,MC878,2,3,0,1,1,94.76666666666668,0,79.3741162109375,249.0,171.59650945997717,22.716666666666665,3.9166666666666665,2,17223.0,1702.5401604332085,261.6
2025-09-10 14:00:00,MC879,2,3,0,1,1,306.4833333333333,0,35.89626220703125,185.0,72.67740846794844,9.583333333333334,0.0,0,16382.0,326.1059138663693,358.4
2025-09-10 14:00:00,MC880,2,3,0,1,1,322.5833333333333,0,30.860224609375,198.0,51.54111280485988,1.1830555555555555,4.633333333333334,1,14169.0,198.82128972478196,189.4
2025-09-10 14:00:00,MC881,2,3,0,2,1,480.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-09-10 14:00:00,MC882,2,3,0,2,1,480.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
2025-09-10 22:00:00,MC851,3,3,0,1,1,300.4166666666667,0,36.88940673828125,79.0,258.7832142452145,38.23333333333333,49.45,2,8644.0,1193.2949059077548,71.3
2025-09-10 22:00:00,MC852,3,3,0,1,1,111.06666666666666,0,76.86111450195312,0.0,43.4018125,0.0,1.765,2,13492.0,416.9889600163161,0.0
2025-09-10 22:00:00,MC853,3,3,0,2,1,480.0,0,0.0,278.5,0.0,0.0,0.0,0,0.0,0.0,278.5
2025-09-10 22:00:00,MC855,3,3,0,1,1,120.76666666666668,0,74.54091796875,195.0,207.91218000227093,10.95,17.35,2,12587.0,1937.2455942675624,172.4
2025-09-10 22:00:00,MC856,3,3,0,0,0,21.45,0,95.14912109375,195.0,230.0353939133417,14.066666666666666,8.9,3,13668.0,2735.958193893723,189.0
2025-09-10 22:00:00,MC857,3,3,0,1,1,79.95,0,83.34375,0.0,257.391515625,0.0,36.36666666666667,3,14671.0,2681.4967662768763,0.0
2025-09-10 22:00:00,MC858,3,3,0,1,1,64.15,0,83.34326171875,235.0,248.9341016342997,1.418611111111111,13.666666666666666,3,14451.0,2593.3724978848,200.66666666666663
2025-09-10 22:00:00,MC859,3,3,0,0,0,17.133333333333333,0,91.79833984375,308.0,164.46568510284183,1.6219444444444444,13.3,2,13518.0,1889.1774999349989,298.8333333333333
2025-09-10 22:00:00,MC860,3,3,0,0,0,47.333333333333336,0,88.51638671875,231.0,152.12994692851305,48.6,9.4,2,13517.0,1683.2491517161493,320.3333333333333
2025-09-10 22:00:00,MC861,3,3,0,0,0,38.73333333333333,0,87.9775390625,312.0,150.6864040072918,1.3830555555555557,15.65,2,13510.0,1657.1273743303393,299.3333333333333
2025-09-10 22:00:00,MC862,3,3,0,0,0,49.95,0,87.085126953125,206.0,171.99056497506618,1.2738888888888888,16.616666666666667,3,13545.0,1872.227523185544,232.33333333333331
2025-09-10 22:00:00,MC863,3,3,0,1,1,251.1833333333333,0,47.1934375,113.0,98.2445371875,27.53333333333333,7.416666666666667,1,13536.0,579.5621781801216,176.66666666666666
2025-09-10 22:00:00,MC864,3,3,0,1,1,60.21666666666667,0,84.831220703125,230.0,202.96893828125,1.1522222222222225,9.733333333333333,2,13541.0,2152.2628498863,214.0
2025-09-10 22:00:00,MC865,3,3,0,0,0,59.56666666666667,0,86.27642578125,174.0,176.965423203125,52.56666666666667,21.566666666666663,1,13536.0,1908.493025090103,190.83333333333331
2025-09-10 22:00:00,MC866,3,3,0,1,1,140.86666666666667,0,66.4842626953125,305.0,240.37484383657576,1.3294444444444444,8.4,3,14936.0,1997.6430328574183,341.8333333333333
2025-09-10 22:00:00,MC867,3,3,0,1,1,180.95,0,59.31158203125,198.0,204.4010574476624,1.3225,15.933333333333334,2,14941.0,1515.4187607491324,261.1666666666667
2025-09-10 22:00:00,MC868,3,3,0,1,1,156.98333333333332,0,66.2184130859375,302.0,164.17266892080906,24.6,2.0166666666666666,1,15447.0,1358.906700992486,313.6666666666667
2025-09-10 22:00:00,MC869,3,3,0,1,1,171.1,0,60.75033203125,326.0,238.82467311035515,1.1025,34.916666666666664,3,14877.0,1813.5847735754064,297.8333333333333
2025-09-10 22:00:00,MC871,3,3,0,1,1,81.18333333333334,0,79.9125390625,534.0,186.4469426790833,38.93333333333333,7.366666666666666,2,16326.0,1864.373129076297,444.0
2025-09-10 22:00:00,MC872,3,3,0,1,1,349.25,0,26.5041162109375,164.0,45.78333819378018,27.866666666666667,2.55,1,16791.0,151.68086450047178,305.0
2025-09-10 22:00:00,MC873,3,3,0,1,1,84.58333333333333,0,80.9780419921875,290.0,214.5989977716756,32.5,14.233333333333333,2,16058.0,2172.2258316137068,350.3333333333333
